Subj_id,Trial,Env,Order,Probe,pk_vel,movement_duration,travel_duration,max_distance,harvest_duration,patch_residence_duration,force_rate_max,force_per_berry,berries,grip_ramp_up_dur,grip_ramp_up2,harvest_reaction_time,grip_drop_time,grip_release_time,avg_rest_dur,avg_grip_bias,avg_grip_variance,grip_overshoot,time_to_last_berry,grip_drop_last_berry,giving_up_time,gut_norm,norm_dist,norm_pv
8,96,1,0,0,0.579614923111799,1395,685,0.415411492632903,4250,5320,146.036314290019,2452.39358694223,13,155,365,130,555,60,277.5,5.14045387759774,9.53688682897797,2.08951354980469,4745,555,60,0.0652617267165194,NaN,NaN
8,97,1,0,0,0.602290048901694,1245,670,0.405566146750611,4920,5385,199.55331132369,2570.93290151743,13,115,195,150,0,45,0,5.93109413170209,4.54643160361747,12.0164697265625,4205,0,715,0.777702243371856,NaN,NaN
8,98,1,0,0,0.601790539012297,1230,660,0.41205616544963,4245,4855,102.88865626566,2229.52741978963,12,255,645,105,0,45,0,3.47568122055951,7.58330420618039,3.47094543457031,3320,0,925,1.32788219624094,NaN,NaN
8,99,1,0,0,0.684002582892097,1145,595,0.414241140917701,2770,3190,169.249383040066,1537.62680475408,11,120,210,135,0,55,0,2.47548622035121,2.01948791088033,3.22068603515625,2585,0,185,0.351723333527731,NaN,NaN
8,100,1,0,0,0.601723073931743,1215,665,0.420950773018041,2935,3330,215.56500976581,1803.72410394842,11,100,195,100,0,45,0,5.74313799903506,0.985287290226033,6.85778930664063,2605,0,330,0.627398378725141,NaN,NaN
8,101,1,0,0,0.645264424243127,1235,655,0.416879843381074,3365,3860,168.586496076873,1799.79334960938,12,120,360,185,0,55,0,4.04379850936573,8.08499233432009,8.52618530273437,3240,0,125,0.179443540032559,NaN,NaN
8,102,1,0,0,0.633061738404404,1215,670,0.398763836027193,3215,3670,222.598552015955,1937.77700261896,11,90,190,130,0,50,0,5.09867551057236,1.32670372454642,5.69992248535156,2580,0,635,1.20726657724383,NaN,NaN
8,103,1,0,0,0.594316978285203,1445,1215,0.420345102142484,4330,4980,300.546285501406,2454.81220064603,13,65,210,370,0,60,0,8.80802607658413,6.19554985572836,14.8227117919922,4205,0,125,0.135961930659415,NaN,NaN
8,104,1,0,0,0.636110473352784,1225,630,0.410225654753335,3655,4525,121.762705480393,1928.00924428304,12,490,860,185,0,60,0,3.60670892267279,0.268207613906236,1.04176086425781,3265,0,390,0.559863844901584,NaN,NaN
8,105,1,0,0,0.57640454118492,1185,685,0.403008442440658,3740,4415,111.698003271291,1938.47617279053,12,190,305,245,0,65,0,3.05702813549577,0.481667266113334,2.63341064453125,3310,0,430,0.617285777712002,NaN,NaN
8,106,1,0,0,0.615807220192721,1280,670,0.407089022224482,3155,4825,79.6341172897269,2181.05240936279,12,400,555,270,855,55,427.5,4.5935602893568,33.3958983646555,-0.880231323242189,3730,855,280,0.401953529672932,NaN,NaN
8,107,1,0,0,0.587517455752725,1160,650,0.415889413924993,3380,3875,154.632118444318,2021.69769917806,12,140,325,125,0,45,0,7.83511431334819,1.25468683790582,10.1144982910156,3240,0,140,0.200976764836466,NaN,NaN
